"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","audience-reviews__review","Sentiment"
"https://www.rottentomatoes.com/profiles/nkAIDnh6RuGDHP0uaeIoVhD4TAAC9eUnGHX1uvYIddCZ0iqlFX2hAgUllCQvFOaFONFVPswwCX9T4VSnbiQoSGatK4cVLHWwiL9IoNSQGHy9","Bostan Q","https://www.rottentomatoes.com/profiles/nkAIDnh6RuGDHP0uaeIoVhD4TAAC9eUnGHX1uvYIddCZ0iqlFX2hAgUllCQvFOaFONFVPswwCX9T4VSnbiQoSGatK4cVLHWwiL9IoNSQGHy9","Apr 11, 2024","One of the best action/sci-fi movies.","1"
"https://www.rottentomatoes.com/profiles/nxATDdF6YIY1SPOIaPToATdMSAACMvHn6sXMuv6uddCZ0iXlCXKudGfllCJGcOyHONFkptwwCX4fYNunXFQNFGmIMdSVefWNhL9IonIQGHyZ","Jack B","https://www.rottentomatoes.com/profiles/nxATDdF6YIY1SPOIaPToATdMSAACMvHn6sXMuv6uddCZ0iXlCXKudGfllCJGcOyHONFkptwwCX4fYNunXFQNFGmIMdSVefWNhL9IonIQGHyZ","Apr 11, 2024","Just wow. It lives up to all the hype and then surpasses it! I genuinely feel like this is a film that will be seen as revolutionary. Denis Villeneuve has created something that is epic beyond proportions. I believe this can justifiably be called a masterpiece and will be mandatory learning in film classes for generations to come.","1"
"https://www.rottentomatoes.com/profiles/yref89ujwsoMuzduPGIQ0uAPijjCBnhwyIzkTeKI66CjAilOuZLh2MtzzCLlF4Ku1LHWAFxxCAPu48ivBHBGs2VSDXuBzTevT4YIOYF2juaM","Jon K","https://www.rottentomatoes.com/profiles/yref89ujwsoMuzduPGIQ0uAPijjCBnhwyIzkTeKI66CjAilOuZLh2MtzzCLlF4Ku1LHWAFxxCAPu48ivBHBGs2VSDXuBzTevT4YIOYF2juaM","Apr 11, 2024","Just Outstanding ! The first installment (Dune1) was very good. Dune 2 is everything an audience would want from a SciFi/Thriller. Plenty of Action, Great CGI, Dynamic Cast of Talented Actors and Actresses.","1"
"https://www.rottentomatoes.com/profiles/dQWsbLIm4s0xUzgFDVuLpHVkfKKCvXS1QujgiQLIeeC8yiybhpZFo6fzzCOzF0xfNysGlSooCb2FQxfRYuDZCNwioli1rIZOfqOIObu2jSe6","Pedro Henrique O","https://www.rottentomatoes.com/profiles/dQWsbLIm4s0xUzgFDVuLpHVkfKKCvXS1QujgiQLIeeC8yiybhpZFo6fzzCOzF0xfNysGlSooCb2FQxfRYuDZCNwioli1rIZOfqOIObu2jSe6","Apr 11, 2024","Um filme de ação cheio de tensão e muito competente que faz com que desejemos saber mais sobre esse universo.","1"
"https://www.rottentomatoes.com/profiles/ANBf6QfGwFkBup6S6ZsZrCKjsaaC2oTxmfqRFkwFaaCyrideCg8urZT11CBvFnXcXpTZdh99Cr6sOPTYzIbJF8aFqgH6ZHGKuvBIRQfkPIjY","Vlad T","https://www.rottentomatoes.com/profiles/ANBf6QfGwFkBup6S6ZsZrCKjsaaC2oTxmfqRFkwFaaCyrideCg8urZT11CBvFnXcXpTZdh99Cr6sOPTYzIbJF8aFqgH6ZHGKuvBIRQfkPIjY","Apr 11, 2024","I didn't like the original one but this one was a masterpiece. 10 worms out of 10 for me. The sound, the cinematography, the action. Wow. Just wow. I was very surprised.","1"
"","Brenda","","Apr 11, 2024","Dune was ongoing excitement.","2"
"https://www.rottentomatoes.com/profiles/oOPfD8SJpTpYuN4haXIRKIZru66C0Qu6vHz4IVYIllCZOimdixJuJlFmmCXKuqehdwFyvcNNC9AS2zf9DU2xszaI0pTGyuxvFoYSgrsBOuZj","Nick J","https://www.rottentomatoes.com/profiles/oOPfD8SJpTpYuN4haXIRKIZru66C0Qu6vHz4IVYIllCZOimdixJuJlFmmCXKuqehdwFyvcNNC9AS2zf9DU2xszaI0pTGyuxvFoYSgrsBOuZj","Apr 11, 2024","Amazing movie kept me gripped would definitely recommend!","1"
"","","","Apr 11, 2024","Super long…only to drop a 3rd movie to finish thing up! Why did original manage to get everything into 1 movie and this version is taking 5!?…oh yeah…to take out money!","1"
"https://www.rottentomatoes.com/profiles/L2LHQJUgQcPJSoVFJkhNBFaXIvvCGqcWZi4aFVgC99CAYixPurxuyJImmCyXu1KFpbc4oTPPC2PIWxcBlSb2hgYiJqFq0FwqtBjuM2fQ8HLQ","Christopher M","https://www.rottentomatoes.com/profiles/L2LHQJUgQcPJSoVFJkhNBFaXIvvCGqcWZi4aFVgC99CAYixPurxuyJImmCyXu1KFpbc4oTPPC2PIWxcBlSb2hgYiJqFq0FwqtBjuM2fQ8HLQ","Apr 11, 2024","Really well made and great special fx. I dislike Chalamat though because he's a talentless pretty boy who spends more time in making faces in the mirror than actual acting.","1"
"https://www.rottentomatoes.com/profiles/jkdFGgipduApujDudwfnQuBvi00CdBSnJtq6IgwtLLCWbid1sz6hK1fDDCmwuVptkLho8TXXClGT91FWJtmgfMrukpIOaCBXHdAhavIAzsAm","Shy D","https://www.rottentomatoes.com/profiles/jkdFGgipduApujDudwfnQuBvi00CdBSnJtq6IgwtLLCWbid1sz6hK1fDDCmwuVptkLho8TXXClGT91FWJtmgfMrukpIOaCBXHdAhavIAzsAm","Apr 11, 2024","Truly one of the best movies I have seen in cinema and just in general truly life changing experience and I know a lot of people feel that way too. I'm a huge fan frank Herbert books and dune truly has changed my life that book is the reason I am still now reading books it really opened my mind to a completely different world and rung me in and Denis captured that feeling perfectly. The acting was literally out of this world I can for see Timothee getting that Oscar nomination as written!! 😂 But seriously towards the end of the movie we see where Denis blended pieces of dune messiah into part two and it was incredible to see Timothee truly transform into the person Paul was always inevitably going to become and be going forward. The cinematography was jaw droppingly stunning I felt like I was physically there on Arrakis with some of the shots Gregg was giving us. Like there's so much more I can say about this film but I'd literally be here all day. An absolute masterpiece in other words!!","1"
"https://www.rottentomatoes.com/profiles/QDjS6pHmPf0espKT6BiXyTaDc66Cbzi6Niy4f40iqqCRLiPbfQ4F4pSppCdXu0JsrotobFDDC8GFxKS26sx4SrgIQmHNLI49im6SvzfoZtM2","Jay N","https://www.rottentomatoes.com/profiles/QDjS6pHmPf0espKT6BiXyTaDc66Cbzi6Niy4f40iqqCRLiPbfQ4F4pSppCdXu0JsrotobFDDC8GFxKS26sx4SrgIQmHNLI49im6SvzfoZtM2","Apr 11, 2024","I was not a fan of Dune before seeing this film. I remember the hype around the first film when it came out, but I was not interested in seeing it and was unfamiliar with the franchise. I understood through the buzz that the movie was sci-fi, long, well-received, and had Zendaya. I still have not seen the first movie yet. 

That was my background knowledge about the movie before my father asked me if I wanted to watch Dune: Part Two with the family. I was hesitant about going as I told him the movie was long and that I had yet to see the first part. He was surprised and slightly offended by that. My father is a nerd but does not show it as much as others. I did not expect him to be so passionate about it. I was also surprised to hear that he had watched the first part multiple times since it came to streaming services. 

I agreed to see Dune: Part Two, thinking it would be a good time with family. I expected to enjoy the movie generally and only get slightly bored during the film's run time. My father would be happy, and that would have been more than enough for me. I watch a recap of the first part in the morning; we leave for the theater and sit in our seats in time for the film to start. 

I was enraptured throughout every part of the film. There was no moment when I was bored or too distracted by other things. This was surprising, considering the theater experience was unpleasant when I went this time. Each scene was beautiful, and it felt as if every frame was uniquely put together. I remember very specific thinking that I wanted to scrape through the screencaps and study every one of them for their composition and color. The accompanying music track was immersive, making the already stunning visuals come to life.","1"
"https://www.rottentomatoes.com/profiles/z6jc4BFReHjxs6AhJKFWqIDYImmC1buoZiWxCqjcqqCzNi1Mu4kC2pSvvCk4uB9hN8SBzSAACZYIZruKPFxnfYQIbNsmNfWMFgPHbQuL0HDl","Devin P","https://www.rottentomatoes.com/profiles/z6jc4BFReHjxs6AhJKFWqIDYImmC1buoZiWxCqjcqqCzNi1Mu4kC2pSvvCk4uB9hN8SBzSAACZYIZruKPFxnfYQIbNsmNfWMFgPHbQuL0HDl","Apr 11, 2024","The cinematography of this movie is absolutely astonishing. The cast and the acting is equally as superb, and the change of pace from the first film makes for a great experience for fans of Dune. Overall I would definitely recommend seeing this (especially in theaters)","1"
"https://www.rottentomatoes.com/profiles/nx6hDgipziYpUP8taRuoATdZTAACMnfn6sXmtbLuddCZ0iqGueKtdPSllCJGcOpfG0HVqiwwCXRh4VS8YH9buGACM6sVxFWkSj9ToNSJPtq9","Leela P","https://www.rottentomatoes.com/profiles/nx6hDgipziYpUP8taRuoATdZTAACMnfn6sXmtbLuddCZ0iqGueKtdPSllCJGcOpfG0HVqiwwCXRh4VS8YH9buGACM6sVxFWkSj9ToNSJPtq9","Apr 11, 2024","Disappointing after the terrific first part.","0"
"https://www.rottentomatoes.com/profiles/80kCM2fwDhqRuB2IeACzBidLTeeCnZI9GiqRTv8CGGCokinbcY6fMmhllCq0FgvfnxFy8FAACvZCaeIlAumNTVBhRkFa0IPQI2OFq9tWGHgx","David O","https://www.rottentomatoes.com/profiles/80kCM2fwDhqRuB2IeACzBidLTeeCnZI9GiqRTv8CGGCokinbcY6fMmhllCq0FgvfnxFy8FAACvZCaeIlAumNTVBhRkFa0IPQI2OFq9tWGHgx","Apr 11, 2024","Very boring movie don't understand why it has a good rating on this website","0"
"https://www.rottentomatoes.com/profiles/or0fD8SJYS94iN4harua2hZmh66CJmu6XUvWuVAullCZOim6IxLTJbTmmCXqI6eidwFb1uNNC0DF2zfwrTNrCzaI0qHpJSxJsQLcRGt9JSG9","howard f","https://www.rottentomatoes.com/profiles/or0fD8SJYS94iN4harua2hZmh66CJmu6XUvWuVAullCZOim6IxLTJbTmmCXqI6eidwFb1uNNC0DF2zfwrTNrCzaI0qHpJSxJsQLcRGt9JSG9","Apr 11, 2024","possibly even better than part one.  follows the book very well.  looking/praying for the next, dune messiah?","1"
"https://www.rottentomatoes.com/profiles/pZ0IkXIwyCpXhyQilmipeT02FRRC9rSYvFX6umvHbbCWgiq1up6Se6FNNCM2FykurgimqckkC2RsoGc2Qix2FvzIdNckKszLi1WuDoTlquwd","Mark B","https://www.rottentomatoes.com/profiles/pZ0IkXIwyCpXhyQilmipeT02FRRC9rSYvFX6umvHbbCWgiq1up6Se6FNNCM2FykurgimqckkC2RsoGc2Qix2FvzIdNckKszLi1WuDoTlquwd","Apr 10, 2024","Builds on part 1 perfectly.  Absolutely awesome in its scale.","1"
"","Mohamed Gonzalez","","Apr 10, 2024","Proceeds its world building first movie with the perfect follow up. The New characters may throw you off because of the big time actors that play them but they really outperform their roles. Music is used perfectly to heighten key moments and immerse you into each key moment. Especially in the theatre.","1"
"https://www.rottentomatoes.com/profiles/M46fowczQcpOfDmHdLFOqhj4uXXCNJIGATkXcyYuLLCVJi9auMySXYfQQCMjt2BFjQFRMsZZCMvHAlh82fwaHzxuBXtZGfl1imjczbhNetOb","Justin B","https://www.rottentomatoes.com/profiles/M46fowczQcpOfDmHdLFOqhj4uXXCNJIGATkXcyYuLLCVJi9auMySXYfQQCMjt2BFjQFRMsZZCMvHAlh82fwaHzxuBXtZGfl1imjczbhNetOb","Apr 10, 2024","A cinematic experience the likes of which none have witnessed before.","1"
"https://www.rottentomatoes.com/profiles/ejWs1gtG6uxdSqeSGbhgDS0nFXXCzYINGibdF2yhDDClLiOqublSwpH11C4JIMkTmNuPWIWWCAMiLPFJaTK4hlrTpKtxYTq6IDOsQVCqXI1V","Gerardo G","https://www.rottentomatoes.com/profiles/ejWs1gtG6uxdSqeSGbhgDS0nFXXCzYINGibdF2yhDDClLiOqublSwpH11C4JIMkTmNuPWIWWCAMiLPFJaTK4hlrTpKtxYTq6IDOsQVCqXI1V","Apr 10, 2024","I watched this movie a handful of times now and I never get sick of it. This is everything a movie should be.","1"
"https://www.rottentomatoes.com/profiles/nkAIDJspkHG2FPycazigaCDjIAAC9qHnWul2Sb9HddCZ0iqZHXKudkIllCJYUOaFGyuV9FwwCdRu4MunKTQGHD2fMqHJXI0OSjzfoNSQMiyN","Ahmet M B","https://www.rottentomatoes.com/profiles/nkAIDJspkHG2FPycazigaCDjIAAC9qHnWul2Sb9HddCZ0iqZHXKudkIllCJYUOaFGyuV9FwwCdRu4MunKTQGHD2fMqHJXI0OSjzfoNSQMiyN","Apr 10, 2024","Why do people overrate whenever they some some decent visuals? The characters, the dialogs, the action, and storytelling are so incredibly childish that it is unbelievable that writers&director aren't actually 13 years old kids. The world is really ef'fed up, isn't it?...since ''Oppenheimer, Barbie, Godzilla, Past lives & Poor things'' are on ''Oscars''? Lootbox & Live service gaming era of movies!","0"
"","jem","","Apr 10, 2024","Popped my pussy. 10/10","1"
"https://www.rottentomatoes.com/profiles/kOJs9YIqQhJyhoNSbvTNycBvTDDCK6I14hn0IVXurrCZqiYgINVI9lHggCrKIvmh4riZWuPPCglCagcRKSA6UjpfZQFGLFYauLoiPYIlOu82","Wayne K","https://www.rottentomatoes.com/profiles/kOJs9YIqQhJyhoNSbvTNycBvTDDCK6I14hn0IVXurrCZqiYgINVI9lHggCrKIvmh4riZWuPPCglCagcRKSA6UjpfZQFGLFYauLoiPYIlOu82","Apr 10, 2024","Denis Villeneuve has established himself as a modern director synonymous with the word ‘epic.'  With films like Arrival, Blade Runner 2049 and, of course, the first Dune from 2021, he knows how to make whatever he's directing feel huge, and so it is with Dune: Part 2, one of the few sequels I've actually been looking forward to in the last few years. The original film had a tough task of adapting an infamously complex story and mythology into a 2-and-a-half-hour movie, but it succeeded admirably. With Part 2, Villeneuve has gone the Empire Strikes Back route by pushing the story into much darker territories, and its all the better for it. There's a lot of things going on, several disparate plotlines that are destined to cross, and while we spend more time with some rather than others, it never feels like any of them are being forgotten or glossed over. With such a massive cast, big names like Christopher Walken & Florence Pugh get diminished screen time, but it never feels like they're turning in half-assed performances as a result. The one-on-one fight scenes are still cut a little erratically, but generally the action sequences are given scale and weight. You feel the pressure on our heroes as they battle a far larger and more powerful enemy, and I liked how the climactic battle came down to smart tactics and wise decision making, rather than just being another case of 2 big armies charging at each other and the winner being whoever has people left standing. Despite the undoubtedly grand scale, the film doesn't lose track of the human element, with Paul's romance with Chani, his contentious bond with his mother and his burgeoning alliance with the Fremen all given lots of screentime. Paul as a character goes through a lot in the course of the film, and by the end he's recognisably the same person, but moulded considerably by struggle and expectation. Austin Butler makes for a menacing, if underutilised villain who I would have liked to see more of. Hans Zimmer's score is suitably bombastic, but gets toned done or silenced when its appropriate. It's a film that practically begs to be seen on the big screen, and with a 3rd instalment already confirmed, it's difficult to see how they're going to top this one, but I'll be right there when they try.","1"
"https://www.rottentomatoes.com/profiles/0NpsmJSAyIZOTnxuGvT6nFmlFeeCXrSk8sOWSGPfyyCk4iz0HoaIjyi44CKdu1dsZLsRPCvvCv6FkBhNjtZ4c0GIDycwRiM1FdeiwDT1DSge","Adam Z","https://www.rottentomatoes.com/profiles/0NpsmJSAyIZOTnxuGvT6nFmlFeeCXrSk8sOWSGPfyyCk4iz0HoaIjyi44CKdu1dsZLsRPCvvCv6FkBhNjtZ4c0GIDycwRiM1FdeiwDT1DSge","Apr 10, 2024","Doesn't have an ending. The credits roll without anything really being resolved, so it's hugely disappointing to invest all this time in the characters only to be left on a cliffhanger ending wondering what's going to happen to them. If you can't make a movie with a complete plot and release it all at once, don't bother.","0"
"https://www.rottentomatoes.com/profiles/NwbcWjiBacmWhzmFpDcdnfqPFbbCG2U8lsvzfW6fRRCv9idXF8lIjpTGGCDNu1dtlRSjRs99CjqFjyT8xfkQT9ZubxtonSdJC6MIwDF2xCGj","Derek L","https://www.rottentomatoes.com/profiles/NwbcWjiBacmWhzmFpDcdnfqPFbbCG2U8lsvzfW6fRRCv9idXF8lIjpTGGCDNu1dtlRSjRs99CjqFjyT8xfkQT9ZubxtonSdJC6MIwDF2xCGj","Apr 10, 2024","Dune: Part 2 certainly shined in almost every aspect whether this is from the cinematography, visual effects, direction, tone, a well driven story or the strong performances from its cast.","1"
"https://www.rottentomatoes.com/profiles/QDGsW1fmPf0muektvKHXrFaDc66CBYf6kIQjioPSqqCRLi6jUQjS4mhppC84u0eFrotevIDDCp6FA8i2DingCrxuQ1INlupaFm9svGiaZuX1","Albert Q","https://www.rottentomatoes.com/profiles/QDGsW1fmPf0muektvKHXrFaDc66CBYf6kIQjioPSqqCRLi6jUQjS4mhppC84u0eFrotevIDDCp6FA8i2DingCrxuQ1INlupaFm9svGiaZuX1","Apr 10, 2024","Enjoyed the movie, Zendaya plays Zendaya as usual.","1"
"","B","","Apr 10, 2024","This is perfection. This is cinema. This is art. 100/10, must see.","1"
"","Gary P","","Apr 10, 2024","Excellent acting and CGI.","1"
"https://www.rottentomatoes.com/profiles/JB6fqLFvyh40SkvuKgSyNcAJsbbCevF2XHX6TApHaaCwNiJPhrmtkXSmmCWkuoNFLYcVLF66CQdsvXcmkiamc6QHQRc4MH9rTrZtgvFMkCgr","Christopher P","https://www.rottentomatoes.com/profiles/JB6fqLFvyh40SkvuKgSyNcAJsbbCevF2XHX6TApHaaCwNiJPhrmtkXSmmCWkuoNFLYcVLF66CQdsvXcmkiamc6QHQRc4MH9rTrZtgvFMkCgr","Apr 10, 2024","one of the greatest movies I have ever seen. WOW absolutely amazing","1"
"","James S","","Apr 10, 2024","Unbelievable cinematography. Great performances by all the cast.","1"
"https://www.rottentomatoes.com/profiles/8QrslaSWNiNmfMXI61hr0cjLIeeCnLu9ZSVdtr8FGGCokiW6hYrIMdSllCavuQaun0TyzTAACvZCaAivAhmZHVeTRkFamuKmu2ohqVFWphez","gavin p","https://www.rottentomatoes.com/profiles/8QrslaSWNiNmfMXI61hr0cjLIeeCnLu9ZSVdtr8FGGCokiW6hYrIMdSllCavuQaun0TyzTAACvZCaAivAhmZHVeTRkFamuKmu2ohqVFWphez","Apr 10, 2024","Walked out well before this rubbish ended. Underwhelming and confusing.","0"
"https://www.rottentomatoes.com/profiles/YPeCGeSNrC21fgOirvtDph1Of66CRaizrIJnC9KFKKCqviOBHAof8afvvCG9SrmuMwfwDFzzC4DSmJsR2HkRSmXSxWIRVFNMcAOfzQt4dF1j","Jonathan S","https://www.rottentomatoes.com/profiles/YPeCGeSNrC21fgOirvtDph1Of66CRaizrIJnC9KFKKCqviOBHAof8afvvCG9SrmuMwfwDFzzC4DSmJsR2HkRSmXSxWIRVFNMcAOfzQt4dF1j","Apr 10, 2024","The movie was amazing, the actors were so charming that made me can't take my eyes of the film, the cgi, the sounds this movie are by far one of the best i saw this last years, i willingly wait for the third part, love it.","1"
"https://www.rottentomatoes.com/profiles/ap4T8vClBIA8trQfJjfzoHPkT22CZ8FPMHywiO1SppCjnidQF2vI1gh44CX6FZaIaAcG4hKKCgrtZQfnVTqySnehPGIR6FzjTrOuMKsRbuWq","Harris R","https://www.rottentomatoes.com/profiles/ap4T8vClBIA8trQfJjfzoHPkT22CZ8FPMHywiO1SppCjnidQF2vI1gh44CX6FZaIaAcG4hKKCgrtZQfnVTqySnehPGIR6FzjTrOuMKsRbuWq","Apr 10, 2024","This was as good if not better in the epic visual department, but for being longer than the first film, you'd expect more plot progression, and that didn't happen. Instead, we get mostly lame teeny-bopper high-school puppy-love melodramatics. It felt more like a Disney film meant for kids, not a mature enough sci-fi drama. I also wasn't a fan of Chalamet in the first film - he just wasn't convincing in appearance nor performance, and it's even worse in this film. Dude seriously needs to get rid of that mop on his head and start hitting the gym, his 11 year old frame isn't convincing as a towel boy, let alone a leader who easily wins battles to the death over guys at least double his size. First film was an 8, this is a generous 7, all going to the visuals and everyone else's performance except Chalamet's. Hopefully the writing and Chalamet's pubescent growth improves in the third and final film.","1"
"https://www.rottentomatoes.com/profiles/pm0FkYCkPipYsy9IlauxZFgyIRRCZyIYNu0BumvHbbCWgi6yFpQTejsNNCMvuVpSrDT8WTkkC2bfoludZC0osvzIdGIkjIznf1YSDaSlvHrL","Brian H","https://www.rottentomatoes.com/profiles/pm0FkYCkPipYsy9IlauxZFgyIRRCZyIYNu0BumvHbbCWgi6yFpQTejsNNCMvuVpSrDT8WTkkC2bfoludZC0osvzIdGIkjIznf1YSDaSlvHrL","Apr 10, 2024","This movie is so amazing! Denis Villeneuve adapts the previously unadaptable novel so perfectly. The visual effects and cinematography are top notch. Hans Zimmer creates one of his best scores. There were moments when I was grinning up at the IMAX screen. Austin Butler and Timothée Chalamet deliver amazing performances, but Rebecca Ferguson absolutely steals the show as Lady Jessica. She sells the role so well. Overall, this movie is a 5 out of 5 stars.","1"
"","Erik S","","Apr 9, 2024","I cannot wait until the next one. I will have to rewatch all of them together once all have been released as a set.   The length pushes the need for intermission barrier. Seriously!!!  The length is fine but an intermission would have been welcome.","1"
"https://www.rottentomatoes.com/profiles/mMZiO6HbRIemtkpFdXfQeHxluVVCn2tJys2GTALiLLCZoibnIbjHezizzCrqIjNiqWFQoFPPCKQt0nfaZIPdcmPIaOIK4FkDT4AFlJSyXc94","Kyler H","https://www.rottentomatoes.com/profiles/mMZiO6HbRIemtkpFdXfQeHxluVVCn2tJys2GTALiLLCZoibnIbjHezizzCrqIjNiqWFQoFPPCKQt0nfaZIPdcmPIaOIK4FkDT4AFlJSyXc94","Apr 9, 2024","---

""Dune Part 2: Disappointing Continuation of the Saga""

As a fervent fan of the original ""Dune"" novel, I approached ""Dune Part 2"" with great anticipation, only to find myself sorely disappointed. Frank Herbert's masterful universe seems to have lost its magic in this lackluster sequel.

One of the most glaring issues is the pacing. While the first book expertly balanced intricate world-building with gripping plot development, ""Dune Part 2"" drags on with tedious exposition and unnecessary tangents. The narrative feels bloated, weighed down by superfluous details that detract from the overall enjoyment.

Furthermore, the character development falls flat. In ""Dune,"" readers were treated to complex, multidimensional characters with motivations that resonated deeply. In contrast, the characters in ""Dune Part 2"" feel one-dimensional and uninspired, lacking the depth and complexity that made the original cast so compelling.

Additionally, the plot itself lacks the intrigue and suspense that made ""Dune"" such a gripping read. The stakes feel lower, the conflicts less engaging, and the resolutions predictable. It's as if Herbert ran out of creative steam, recycling tired tropes and clichés instead of pushing the boundaries of his own imagination.

Overall, ""Dune Part 2"" fails to live up to the lofty expectations set by its predecessor. While it may hold some appeal for die-hard fans eager to revisit the world of Arrakis, casual readers are likely to find themselves bored and underwhelmed by this lackluster continuation of the saga.

---

Remember, this review is fictional and based on common criticisms. ""Dune"" and its potential sequels have garnered widespread acclaim, and opinions on any subsequent installments may vary widely.","0"
"https://www.rottentomatoes.com/profiles/yrXFYvfqduK0SzbiPlHqZhrqcjjCBDSeofzpIeGu66CjAilOuY2INMTzzCLlF4KuqWtLxIxxCARFm1cvkhBYT2nHDAiBjSevT4NulMt2vfaZ","George M","https://www.rottentomatoes.com/profiles/yrXFYvfqduK0SzbiPlHqZhrqcjjCBDSeofzpIeGu66CjAilOuY2INMTzzCLlF4KuqWtLxIxxCARFm1cvkhBYT2nHDAiBjSevT4NulMt2vfaZ","Apr 9, 2024","I enjoyed it... but... slightly underwhelming.","1"
"https://www.rottentomatoes.com/profiles/ZO0InxIKLSmXHazhRvuXOuXLHDDCrBhP2in2u8nHRRCKJiWMhGzILWUGGClpIXkILouJXTeeCNntaYSgnCMVuBbSgnhD0FNZiMrfaBtlghjz","Snarlytuna10","https://www.rottentomatoes.com/profiles/ZO0InxIKLSmXHazhRvuXOuXLHDDCrBhP2in2u8nHRRCKJiWMhGzILWUGGClpIXkILouJXTeeCNntaYSgnCMVuBbSgnhD0FNZiMrfaBtlghjz","Apr 9, 2024","A huge step up from the already great Dune 1. The storyline and acting is amazing along with the visuals. There was not a part of the movie that i was bored watching. the only negative view i have on this movie is about how easily some of the villains were killed off especially Dave Bautista's role  (Glossu Rabban). But overall it's a great movie and probably the best one this year.","1"
"https://www.rottentomatoes.com/profiles/1KaIWLuznupbHxZT6DudXI2ZuQQCrjf9AtKrF4RFNNC2xiBdFzYIWaSvvCkduJWfKYcndtzzCbDTzJFneuBZsyZIOwSbnukOCxaf2RuvLs4z","MichEal R","https://www.rottentomatoes.com/profiles/1KaIWLuznupbHxZT6DudXI2ZuQQCrjf9AtKrF4RFNNC2xiBdFzYIWaSvvCkduJWfKYcndtzzCbDTzJFneuBZsyZIOwSbnukOCxaf2RuvLs4z","Apr 9, 2024","Sleepy … I literally was falling asleep and lost the plot. I liked part one enough I had just streamed at home to go see part two in theatre, but felt like a waste of time. If you want a more interesting messianic story try just reading the Bible, watching the Chosen tv series, or Matrix or Star Wars.","0"
"https://www.rottentomatoes.com/profiles/BqDtW9iezidaCr6h96IAoI1lhVVCdpF8kTApinKu99Cj9iJgI0WHR8SDDC1gFdwuO9SKkuppCg4ClZsNku9lImMFgXuXkuAVh0MCArF8qflL","Kelly's P","https://www.rottentomatoes.com/profiles/BqDtW9iezidaCr6h96IAoI1lhVVCdpF8kTApinKu99Cj9iJgI0WHR8SDDC1gFdwuO9SKkuppCg4ClZsNku9lImMFgXuXkuAVh0MCArF8qflL","Apr 9, 2024","Save your money and your time. Utter trash. The best thing going was the limited romance and that gets ruined by the ending. Won't be seeing part 3. People who think this is good must be the same people that look at a sloppy splatter painting and say it's Awesome!","0"
"https://www.rottentomatoes.com/profiles/jkJIGLIGJuAeTj9hdPunQuBZI00CdWFqZfXZHgOCLLCWbidRInbtQasDDCmwuVbFknio8TXXCOmC6auWdImnIWRSkYHNQu4wFdkIqDIAwFwN","mauricio g","https://www.rottentomatoes.com/profiles/jkJIGLIGJuAeTj9hdPunQuBZI00CdWFqZfXZHgOCLLCWbidRInbtQasDDCmwuVbFknio8TXXCOmC6auWdImnIWRSkYHNQu4wFdkIqDIAwFwN","Apr 9, 2024","Una narrativa confusa, y propuesta visual que no llega a su máximo potencial... No superé las dos horas...","0"
"https://www.rottentomatoes.com/profiles/erzF1msG0HxAFN0CPbIgVf0NUXXC1AtNgubWuwZiDDClLiXoCbJFvrI11CA8FMkTKDfqBuWWCjJiLpuJQievIlpi1KuZKuv6TxVtQBc6kh1V","Ryel","https://www.rottentomatoes.com/profiles/erzF1msG0HxAFN0CPbIgVf0NUXXC1AtNgubWuwZiDDClLiXoCbJFvrI11CA8FMkTKDfqBuWWCjJiLpuJQievIlpi1KuZKuv6TxVtQBc6kh1V","Apr 9, 2024","goodshit my fav movie so far","1"
"https://www.rottentomatoes.com/profiles/NX2IWafkOTmJToruZdudJiqpibbCAQTdlFv8hZ8CRRCv9iznh8oFjpTGGCDVF42Fr0CjBF99CDqIjWf8OIk0Fv2ubWIoxIwys6mswMfBaSGw","Richard W","https://www.rottentomatoes.com/profiles/NX2IWafkOTmJToruZdudJiqpibbCAQTdlFv8hZ8CRRCv9iznh8oFjpTGGCDVF42Fr0CjBF99CDqIjWf8OIk0Fv2ubWIoxIwys6mswMfBaSGw","Apr 9, 2024","Stunning cinematic visuals, CGI and a fine collection of very good actors in interesting character roles. Unfortunately it was one hour and twenty-five minutes too long, filled with gazes, stares, vistas, sunsets and lots of sand. The bits telling the story were good, but it plodded between them.","2"
"https://www.rottentomatoes.com/profiles/1JkIeBTxjIpJFoPCmQud1u2mIQQCrKS9AtJ2I4rINNC2xi2AUPyHWpsvvCkduJgIKJC1lSzzCG9CzAImJIBmfG9iORTpkCkxcRWC2QSAbtjJ","Gary B","https://www.rottentomatoes.com/profiles/1JkIeBTxjIpJFoPCmQud1u2mIQQCrKS9AtJ2I4rINNC2xi2AUPyHWpsvvCkduJgIKJC1lSzzCG9CzAImJIBmfG9iORTpkCkxcRWC2QSAbtjJ","Apr 9, 2024","After watching, I had to watch some videos on YouTube to fill in some of the gaps and story.  You had to be aware of, what seemed like  small aspects in the first Dune, to fill in some blanks. Or you needed to read the book.  Some of the story just jumped here and there and it was really only after I watched these videos that I realised the main character actually isn't a nice person.  The bit at the end came a bit out of left field and I probably didn't need to have to read the book or find ""fill in the blanks"" videos to understand it.  Visually it was ok, lots of cgi. Some good visuals but it was just ok for me.","0"
