"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","audience-reviews__review"
"","Johnnathan Benitez Gutierrez","","Mar 31, 2024","Hard to leave reviews sometimes but when you truly enjoy something it fills you with excitement and joy. This movie has been by far one of the bestest for 2024. This is after watching Dune part one and giving it another try to finish it. Amazing movie as well and the following of part two just mind blowing!! It's truly a movie well put together. An experience to have you at the edge of your seat!!"
"https://www.rottentomatoes.com/profiles/ZO0IDmuKLSGofajfNquXRiXLHDDCraIDRh9lio0uRRCKJiPMCG8FzxiGGCAmuWkFmvsJXTeeCp2favFJBhdKFBKug1sDztx8FMRIawCbzCjz","Ismael Kalet P","https://www.rottentomatoes.com/profiles/ZO0IDmuKLSGofajfNquXRiXLHDDCraIDRh9lio0uRRCKJiPMCG8FzxiGGCAmuWkFmvsJXTeeCp2favFJBhdKFBKug1sDztx8FMRIawCbzCjz","Mar 31, 2024","L calidad efectos e historia es lo mejor que hay"
"https://www.rottentomatoes.com/profiles/JPDHqRsvmHZzSVwHj2u4jIABSbbCeqI2ZIDkH1qfaaCwNiMwigDSkXSmmCY2IlNCQXuVjt66CQdsBVhYPFWjfr4IQJCVXI9rTaLHXrIMQFjR","Ryan A","https://www.rottentomatoes.com/profiles/JPDHqRsvmHZzSVwHj2u4jIABSbbCeqI2ZIDkH1qfaaCwNiMwigDSkXSmmCY2IlNCQXuVjt66CQdsBVhYPFWjfr4IQJCVXI9rTaLHXrIMQFjR","Mar 31, 2024","This film is simply perfect, there are no words that can define how good this film is, undefeatedly deserving of the 2025 Oscar and all the awards it participates in."
"","Thelma","","Mar 31, 2024","Love it and must watch at the theater to get the sound effects.  Love the actors and the amazing effects."
"","James F","","Mar 31, 2024","Movie was good, but wrap it up already  if part three leads to a part four, Ill be waiting for it to stream."
"https://www.rottentomatoes.com/profiles/1J0feAuz2cpJFolF6oSdRs20hQQCrRHgQfKNuBwHNNC2xi2dSPvhZruvvCkaIaMujgF12fzzCG9CzJFnRhBXFyOuGAFpaIRKTxwI2dsv1hjz","Neil R","https://www.rottentomatoes.com/profiles/1J0feAuz2cpJFolF6oSdRs20hQQCrRHgQfKNuBwHNNC2xi2dSPvhZruvvCkaIaMujgF12fzzCG9CzJFnRhBXFyOuGAFpaIRKTxwI2dsv1hjz","Mar 31, 2024","The cinematography and CGI were fantastic, the sound was very good also. The story however is a poor adaptation of the book, with changes in characters and timeline which leaves it confused for anyone who has read the book.

Without giving any spoilers, but when you realise the last 20 minutes of the movie is about actually preparing the way for a sequel rather than bringing a proper conclusion to the story, it left me very disappointed."
"","Yanser","","Mar 31, 2024","An amazing conclusion to part one, massive, epic, the ever expanding cast with A listers is just the cherry on top. The cinematography on this movie is out of this world - No pun intended, lol."
"https://www.rottentomatoes.com/profiles/apBhrXiyDiAQFrBuJmiwRIP6s22C9AsPRTyxfOnuppCjnidPi20hxgu44CXQuZPuaktGwuKKCv1FZQfbYCq6HMeuQGTRqs9aTrYSM9iyDsWj","Griffin W","https://www.rottentomatoes.com/profiles/apBhrXiyDiAQFrBuJmiwRIP6s22C9AsPRTyxfOnuppCjnidPi20hxgu44CXQuZPuaktGwuKKCv1FZQfbYCq6HMeuQGTRqs9aTrYSM9iyDsWj","Mar 31, 2024","I had high hopes going into Dune 2, considering I enjoyed the first movie very much. The trailers and the TV spots all seemed very convincing and I'm glad my expectations were high because this film delivered on every possible level!

First off, I should definitely mention the characters that made up the film. All of the cast did a phenomenal job, including Timothée Chalamet, and Austin Butler, who were show stealers, and I think were some of the best performances of the year. And overall the entire cast really brought the story to life and their expressions and emotions, and the way they actually made you feel connected and brought into the story that they were telling.

And the story itself across the entire film was phenomenal. I hear a lot of people say that the last film didn't have enough action in it or it was just a little too slow and not enough sequences of violence or action or whatever. And I feel like that first film does a great job of setting up this film like it's a two-part series and the first film just setting it up while the second film will do all the heavy blows and it truly does that across the film. I especially feel that seeing more of the Fremen throughout the entire film was very cool to see, especially seeing how many of them there were, their customs, and how they slowly started to trust Paul as the Lisan Al Gaib. I really enjoyed seeing Paul's arc as he slowly starts to embrace his role as Lisan Al Gaib and seeing him slowly start to turn towards a darker path in his role as the Lisan Al Gaib. The twist with House of Attreides coming from the Harkenens was really cool and interesting to see. Especially towards the end, when Paul takes the life of the Baron(his grandfather), which was incredible to witness. Even witnessing what all happens on the Harkenen home-world was incredible. Especially seeing Feyd-Rautha murder the final members (to be thought) of house Attreides was breathtaking and how ruthless and violent he truly is. Even how he messed around with Raban(portrayed by Dave Bautista) and made him seem like a little mouse to him was crazy. We truly got to see who his character and what he is as Princess Irulan(portrayed by Florence Pugh) describes him, ""He's psychotic."" Even in the final moments of the film with the phenomenal battle between Paul and Feyd-Rautha, to the other houses coming to fight, the Fremen was especially how we see Chani(portrayed by Zendaya) lose Paul's trust and love. Even as we see the toll Paul's sister takes on his mother, Lady Jessica(portrayed by Rebecca Ferguson), is cool and seeing her embrace her role as a Mother. And even in the end, though the story doesn't feel complete, it seems where it comes to that conclusion we will never know what happens next. But it is confirmed that Dune Messiah is in the works. It gives you a feeling of interest and suspense as you see Paul and the Fremen prepared to take on the rest of the Houses and potentially the rest of the galaxy.

In summary, Dune 2 is a truly phenomenal film and the best film of this year. It will stun and blow everybody away from its phenomenal storytelling, to it's incredible visuals, Dune 2 is a must see film of this year, and my opinion, one of the best films of the decade. That's why Dune 2's a 10/10 film!"
"","","","Mar 30, 2024","Now that was quality film making!"
"","Lucas ledwell","","Mar 30, 2024","It was one of the best movies I have ever seen love it I would see it again"
"https://www.rottentomatoes.com/profiles/2dvIWMf04Unds9oSMpHgah1NixxCb8f6wFL2IpWhAACnqiW6trBcaAc44CPNubxsYjuMmHNNCyRtzZc9oSkOFbKHl9IO6tn8ug2SjvSOlF02","Tim M","https://www.rottentomatoes.com/profiles/2dvIWMf04Unds9oSMpHgah1NixxCb8f6wFL2IpWhAACnqiW6trBcaAc44CPNubxsYjuMmHNNCyRtzZc9oSkOFbKHl9IO6tn8ug2SjvSOlF02","Mar 30, 2024","Better than the first and the first was fantastic. Truly one of the best sci fi movies I have ever watched. Timothee chalamet is one of the best up and coming actors in Hollywood."
"","Rosario C","","Mar 30, 2024","Excellent. I can only hope the remaining of the books will be brought  to films"
"https://www.rottentomatoes.com/profiles/YPRUGzs9XF2mSgJFPlhyPC1Qu66CRMIzZTJMhMwfKKCqviLQsADIBoCvvCdyFKDsMPHJvhzzCdRHmJsRzSkYTr4Cz0S2ZHGmTa2Fznc4KTpq","Conrad G","https://www.rottentomatoes.com/profiles/YPRUGzs9XF2mSgJFPlhyPC1Qu66CRMIzZTJMhMwfKKCqviLQsADIBoCvvCdyFKDsMPHJvhzzCdRHmJsRzSkYTr4Cz0S2ZHGmTa2Fznc4KTpq","Mar 30, 2024","Still need to watch the first film but a great sci fi flick. Sort of like Star Wars for an older audience."
"","CRK","","Mar 30, 2024","Great movie - follows on well to the first one"
"","James A","","Mar 30, 2024","First off how is this movie PG13 and who thinks this is ok for 13 year to old to watch? Over all good movie and if you did not see the first one recently, I’d watch it first. Some of this movie though they just rushed it, so some of it felt out of place. Minus one star for that. Please don’t take your 13 year old to this."
"https://www.rottentomatoes.com/profiles/GPyh0lHKRIejipWu2kcr9twOceeCXKIDyHVjijxSRRCzRi18HkVTw2HllCxXuexHjaHZliYYCD4iwvHkbuv2HmoS9Rfxps2atJDiBwSVbfzj","TDK","https://www.rottentomatoes.com/profiles/GPyh0lHKRIejipWu2kcr9twOceeCXKIDyHVjijxSRRCzRi18HkVTw2HllCxXuexHjaHZliYYCD4iwvHkbuv2HmoS9Rfxps2atJDiBwSVbfzj","Mar 30, 2024","I think that this movie can be long at some points but there is a great story with great action, AND acting. I think this movie is a must see. My favorite part of the movie was when Feyd-Rautha kissed his uncle Baron Harkonnen! I really do love this movie."
"","Thomas W","","Mar 30, 2024","Seriously - there's going to be another Dune - 3 or 4 or 5.  When does it end?"
"","","","Mar 30, 2024","Really good movie, wonderful acting. Can’t wait for #3"
"","John S","","Mar 30, 2024","Great movie! Visually stunning. Loved it!"
"https://www.rottentomatoes.com/profiles/dmZCe9ImGS0xUzJINYUkqiVpsKKCv8I1oIjdIQ2ueeC8yiy8FNOSvZCzzCO0upycNlHGXTooCOduQ8Fk6udkTzquoZs1zHZpSqKuoaIrWueJ","Christopher R","https://www.rottentomatoes.com/profiles/dmZCe9ImGS0xUzJINYUkqiVpsKKCv8I1oIjdIQ2ueeC8yiy8FNOSvZCzzCO0upycNlHGXTooCOduQ8Fk6udkTzquoZs1zHZpSqKuoaIrWueJ","Mar 30, 2024","Ridiculously impressive sci-fi masterpiece claims the throne as this generation's LOTR. Sets a new high bar for what sci-fi and fantasy can be on the big screen."
"https://www.rottentomatoes.com/profiles/gyXTOeUZgFPZIxQsGjhNZiGeiDDCRrfzMsxyHpVFMMCGPi0ms6RujQHwwCnpIJvHW2uLkSllCGlUZnHy8TAYiG2u1wsnRCADFbjurPfnLfBn","Daniele M","https://www.rottentomatoes.com/profiles/gyXTOeUZgFPZIxQsGjhNZiGeiDDCRrfzMsxyHpVFMMCGPi0ms6RujQHwwCnpIJvHW2uLkSllCGlUZnHy8TAYiG2u1wsnRCADFbjurPfnLfBn","Mar 30, 2024","Unmissable! Awesome! Masterpiece!"
"https://www.rottentomatoes.com/profiles/BQRTK0uYLfdOFryS96IKvs1WSVVCqvI8zHAySnji99Cj9iJls9LuR1IDDC1ktdkfORiKyCppCM4F6nSNoS6yILvu6jIXZsAbI26FArFrAflo","Gorptholemew  T","https://www.rottentomatoes.com/profiles/BQRTK0uYLfdOFryS96IKvs1WSVVCqvI8zHAySnji99Cj9iJls9LuR1IDDC1ktdkfORiKyCppCM4F6nSNoS6yILvu6jIXZsAbI26FArFrAflo","Mar 30, 2024","🍅 9.6/10


❌ spoilers ❌
I was gonna wear a Anakin I don't like sand shirt but it wasn't gonna deliver until Sunday 😭. I don't love the first in my opinion it's one of the most OK films I've seen but it sets up for this juggernaut of pay off. This honestly makes me hype for what there gonna do next and this feels like the hype that we got from the what are the rings or the original Star Wars trilogy it's a real modern classic. Cinematography and set pieces blew my mind you just feel the scope the same with blowing up the helicopter things was really well done. I can't find much negatives here Austin Butler was introduced pretty late but still had a big presence and this man can do great impressions. the climax was just prefect even the small details of Paul Telly Chani that he would always love her until the day he stopped breathing then asking Princess Irulan to take his hand was such an unexpected twist, but makes sense when you stop to think about it in the bigger picture he is royalty after all, and has to do certain things for the bigger picture until he can ultimately find happiness. Perfect movie. Grade A+"
"","b","","Mar 30, 2024","This movie is seriously EPIC."
"","Charles R","","Mar 30, 2024","well made movie, but differs way too far from book. 1984 version (& scifi too) was closer (believe it or not)."
"","Douglas A G","","Mar 30, 2024","Don’t waste your money or time.  The original 1 and 2 were much better. Sure today’s special effects are nice but half the Story and plot was written over.  Where was the wearing module  ? And the ending was left off. Never saw the navigator s the whole movie"
"https://www.rottentomatoes.com/profiles/yBYS8rhjdhozCzbiPyhqJfrBIjjCBDSeofzkTedS66CjAiBDfYbF2yHzzCLlFP0F1KiWzixxCARF4XSvoIz2CW9FDXuayc1vCwYTl8u26IaM","Cities2Explore","https://www.rottentomatoes.com/profiles/yBYS8rhjdhozCzbiPyhqJfrBIjjCBDSeofzkTedS66CjAiBDfYbF2yHzzCLlFP0F1KiWzixxCARF4XSvoIz2CW9FDXuayc1vCwYTl8u26IaM","Mar 30, 2024","Very slow movie... felt like...when its gonna end and after waiting for 3hrs almost, got to know there would be another one...like c'mon"
"","Michelle","","Mar 30, 2024","Absolutely stunned by how good this movie"
"https://www.rottentomatoes.com/profiles/bJzTv8IleFMgiBXSGJSvoh02HbbCkvH4zTW1CjBs44CzlijbuWyu4GfBBCRNIAGHbguRmFXXCVohxkhOnfaQfWDTypIJvu6mioAu0afV1Fwv","luka s","https://www.rottentomatoes.com/profiles/bJzTv8IleFMgiBXSGJSvoh02HbbCkvH4zTW1CjBs44CzlijbuWyu4GfBBCRNIAGHbguRmFXXCVohxkhOnfaQfWDTypIJvu6mioAu0afV1Fwv","Mar 30, 2024","Best movie me and friend have ever seen in a theater perfection."
"https://www.rottentomatoes.com/profiles/v6dfRluj4Fp1f9KIGYfm4CAPuWWCYMuMwiZvIrAFppCY9ijoTOBfXKCqqCy1I1Ptl6TzOuooCXKsrWuzdfG4INZH96uz4FPBupYFe0u24Fv6","Andy B","https://www.rottentomatoes.com/profiles/v6dfRluj4Fp1f9KIGYfm4CAPuWWCYMuMwiZvIrAFppCY9ijoTOBfXKCqqCy1I1Ptl6TzOuooCXKsrWuzdfG4INZH96uz4FPBupYFe0u24Fv6","Mar 30, 2024","Not quite perfect although not having read the book I can't comment on the accuracy of the adaptation. Slow to get going but definitely one that would benefit from a rewatch as there's so much going on. If I was nitpicking I'd say the whole nuclear weapons angle could have been cut out and lost nothing. That aside, it's a very good film indeed."
"https://www.rottentomatoes.com/profiles/qA0FOpfpVulNhRLszku9xskzTzzC9vslrFpotwbSmmCkniR9uZpSqwFXXCAQuaPHo9hqeFPPC18TaQswGhXWi9PSZAhbBCwZFO4IVLIa4tlN","Jonathan Manuel P","https://www.rottentomatoes.com/profiles/qA0FOpfpVulNhRLszku9xskzTzzC9vslrFpotwbSmmCkniR9uZpSqwFXXCAQuaPHo9hqeFPPC18TaQswGhXWi9PSZAhbBCwZFO4IVLIa4tlN","Mar 30, 2024","disappointing, I honestly expected more"
"https://www.rottentomatoes.com/profiles/GenF0kcKjS9nI8rfwpuMXFK0seeCQNiL4H2BiLKfRRCzRiY0CkbhwxsllCZdIr4cjPiZMIYYCDMhwqhkJcvkFmvhGOuxLTZqhYAt8DfVYHYw","Robyn M","https://www.rottentomatoes.com/profiles/GenF0kcKjS9nI8rfwpuMXFK0seeCQNiL4H2BiLKfRRCzRiY0CkbhwxsllCZdIr4cjPiZMIYYCDMhwqhkJcvkFmvhGOuxLTZqhYAt8DfVYHYw","Mar 30, 2024","It's gonna be a little hard to follow if you haven't seen the first movie."
"","Dulles","","Mar 30, 2024","Great move.  Makes me want to go back and re-read the book."
"https://www.rottentomatoes.com/profiles/2dqHWNH0guJDS9yiM6tzau1msxxCbZs6Wsv4FpMSAACnqi2Jf8wSw6I44CGyubqSYnFMGTNNCPrTpys9oSkDHbmIl0SOzIPAigzhjvSOmC02","ilusha228 6","https://www.rottentomatoes.com/profiles/2dqHWNH0guJDS9yiM6tzau1msxxCbZs6Wsv4FpMSAACnqi2Jf8wSw6I44CGyubqSYnFMGTNNCPrTpys9oSkDHbmIl0SOzIPAigzhjvSOmC02","Mar 30, 2024","I can't even explain how boring this movie is. And 2.5 HOURS, ARE YOU KIDDING ME?! This felt like forever. This was so boring, I don't even know the plot!"
"https://www.rottentomatoes.com/profiles/QDrf6xhmgikwFeWuvgSJGHLJi66CBMS6jHyJToyFqqCRLi6jUQjS4XippC8gF06TrwCeZuDDCpjIxrT29FxkhXjS8PFzRu4juXVCveFoWFMR","Tijs v","https://www.rottentomatoes.com/profiles/QDrf6xhmgikwFeWuvgSJGHLJi66CBMS6jHyJToyFqqCRLi6jUQjS4XippC8gF06TrwCeZuDDCpjIxrT29FxkhXjS8PFzRu4juXVCveFoWFMR","Mar 30, 2024","Great story, good acting from an amazing cast with some very decent visuals. This is what real cinema looks like."
"","Glenn M","","Mar 30, 2024","Compelling story line with great action sequences and a stunning landscape."
"","","","Mar 30, 2024","Excellent story! Visuals were stunning!! Saw it three times."
"https://www.rottentomatoes.com/profiles/gm0uaeIyAcPBfxdh8xu0mtmjSDDCRgsz0h0aFlVCMMCGPixyT6JSdluwwCnpIJ4CnpF9yUllCGBsZxIyRfRWuGAtYPTnRCr6c4jtrRSnkuBw","Armand L","https://www.rottentomatoes.com/profiles/gm0uaeIyAcPBfxdh8xu0mtmjSDDCRgsz0h0aFlVCMMCGPixyT6JSdluwwCnpIJ4CnpF9yUllCGBsZxIyRfRWuGAtYPTnRCr6c4jtrRSnkuBw","Mar 30, 2024","Cinematic masterpiece that. Completes the story of paper one."
"https://www.rottentomatoes.com/profiles/42BsVDskBHK4ilxuxyTXmFLGsPPCMqhgehvZTlXuyyC8oi80Fdqs0pcyyCdBIrvC9mSMGSOOC2BiozuKvSLDiO4FBXcG4IboHrgsBWiyYfMV","Stephen N","https://www.rottentomatoes.com/profiles/42BsVDskBHK4ilxuxyTXmFLGsPPCMqhgehvZTlXuyyC8oi80Fdqs0pcyyCdBIrvC9mSMGSOOC2BiozuKvSLDiO4FBXcG4IboHrgsBWiyYfMV","Mar 30, 2024","Stunning film. Hits the ground running and is relentless. See on the big screen for sure."
"https://www.rottentomatoes.com/profiles/DGRfbOCnWS2pcDLSzOHBAueKuLLCwxiM1fZyF0lfQQC8Oiw4HgDH1jH00CN0uQysrvhRbSBBCjJcK1u1LIqWfBQSwZfMlCLmIzlhXAu6QF1g","Hyena","https://www.rottentomatoes.com/profiles/DGRfbOCnWS2pcDLSzOHBAueKuLLCwxiM1fZyF0lfQQC8Oiw4HgDH1jH00CN0uQysrvhRbSBBCjJcK1u1LIqWfBQSwZfMlCLmIzlhXAu6QF1g","Mar 30, 2024","Dune Part Two is the greatest movie ever made."
"","Danielle","","Mar 30, 2024","it was freaking rad. totally git mad at him at the end though lol even though I know it's just a movie 🎬"
"https://www.rottentomatoes.com/profiles/NXqHWNFBoUm6ioruZzSdAFq0IbbCGLsdnSxrFWDuRRCv9izjHzbcApFGGCRAI12clGhqBC99Cj4crNFl9IklhvAfKNsoliwPT6OuwpS2qIm6","Tim C","https://www.rottentomatoes.com/profiles/NXqHWNFBoUm6ioruZzSdAFq0IbbCGLsdnSxrFWDuRRCv9izjHzbcApFGGCRAI12clGhqBC99Cj4crNFl9IklhvAfKNsoliwPT6OuwpS2qIm6","Mar 30, 2024","This movie series is epic! Best thing since Star Wars"
"https://www.rottentomatoes.com/profiles/jkViG0HpJFBncQWtezFnDfBof00Ca6tqZfXZHVwuLLCWbid2inLFKYSDDCmjFVqCkmfokIXXClPH6auPzi9nFWJFnMtO4cBnFdBHa1hAYIAa","Unai V","https://www.rottentomatoes.com/profiles/jkViG0HpJFBncQWtezFnDfBof00Ca6tqZfXZHVwuLLCWbid2inLFKYSDDCmjFVqCkmfokIXXClPH6auPzi9nFWJFnMtO4cBnFdBHa1hAYIAa","Mar 30, 2024","Increíblemente espectacular en todos los sentidos. Tuve que verla más de una vez en el cine debido a que la primera acabé hasta mareado del potencial de esta saga"
"https://www.rottentomatoes.com/profiles/L2MuxGIlwIPQIYxfplCNriaXIvvCZ2fmnC4jfGlh99CAYix8hd6CVJTmmCydInWi28szduPPCJQfqLTBlSb1iBGsvdfg9tw2CBRFd9CQRTb8","Antonio M","https://www.rottentomatoes.com/profiles/L2MuxGIlwIPQIYxfplCNriaXIvvCZ2fmnC4jfGlh99CAYix8hd6CVJTmmCydInWi28szduPPCJQfqLTBlSb1iBGsvdfg9tw2CBRFd9CQRTb8","Mar 30, 2024","I am happy I managed to watch it on the big screen. Amazing cinematography(As good as Blade Runner 2049), great sound, excellent acting - Those are the things I liked the most. The story was interesting with way more action than the first movie, which made a way easier to be watched than the first one. The thing I didn't like was the fights, which for me were poorly executed."
"https://www.rottentomatoes.com/profiles/NwbcDJukPsgvto0SZKFdysqGHbbCA6sdAhv6iWjSRRCv9idwt8jfjRIGGCDNu4dIlGhjKS99CD8FjqhlOFk9SvDsKDSo0hdgc2Pta6IBvsmq","Finn O","https://www.rottentomatoes.com/profiles/NwbcDJukPsgvto0SZKFdysqGHbbCA6sdAhv6iWjSRRCv9idwt8jfjRIGGCDNu4dIlGhjKS99CD8FjqhlOFk9SvDsKDSo0hdgc2Pta6IBvsmq","Mar 30, 2024","A example movie must watch the only problem with it would be that you have to watch the first but still an excellent movie despite it."
"https://www.rottentomatoes.com/profiles/x9LHVBfOBH2lHrgFyYuw9Ik9cjjCzDSnKS0mSJAummCdxiaKFbZclQsjjCqYur1Cw4SMOSNNCBquRPHxec4kc4PIxNipAi90f1JsDQfMyHzR","Jacob M","https://www.rottentomatoes.com/profiles/x9LHVBfOBH2lHrgFyYuw9Ik9cjjCzDSnKS0mSJAummCdxiaKFbZclQsjjCqYur1Cw4SMOSNNCBquRPHxec4kc4PIxNipAi90f1JsDQfMyHzR","Mar 30, 2024","Best movie of 2024.Great acting, set design, score, CGI. This is why we go to the movies"
"","El Guapo","","Mar 30, 2024","Keeps getting better and better........we want more!!!!"
"https://www.rottentomatoes.com/profiles/X6yFYoiOLUBZS16HeYSRWuARFRRCpwfN2uoaHyRI11CPYiZzhOpHynFooCJGFbYuRNTzrFOOCAxIzNCl8TObcbGHBjsklHmQSx0IMdCKAC86","Lucianna","https://www.rottentomatoes.com/profiles/X6yFYoiOLUBZS16HeYSRWuARFRRCpwfN2uoaHyRI11CPYiZzhOpHynFooCJGFbYuRNTzrFOOCAxIzNCl8TObcbGHBjsklHmQSx0IMdCKAC86","Mar 30, 2024","chat. ion what to say it was a rlly good movie. i was watching it on imax in one of my movie theaters nd the whole theater was filled. lit no seat was open like the theater was abt to explode ngl. so go watch itt. masterpiece."
"https://www.rottentomatoes.com/profiles/AlMh6yukjukNhpOh60IYnFKpuaaC9dH8LsqbikOSaaCyriWPh6LFvKu11CBvFgAhxNCZJS99CrnfXRFnRFb8TpNIqGI69TLdhvDCd4CmPTaZ","GarageGuy T","https://www.rottentomatoes.com/profiles/AlMh6yukjukNhpOh60IYnFKpuaaC9dH8LsqbikOSaaCyriWPh6LFvKu11CBvFgAhxNCZJS99CrnfXRFnRFb8TpNIqGI69TLdhvDCd4CmPTaZ","Mar 30, 2024","I haven't felt the way this movie made me feel since I was a kid. Watching Star Wars for the very first time. Absolute Masterpiece."
"https://www.rottentomatoes.com/profiles/jkWsdMFpbIBRFjxidPup9Cjzu00CaNFqkIqLuVjSLLCWbiMRsnqIQlSDDCA2uG6iJ0HLpcXXCl9h9ZtPJumahM2cnpFNLfBwh9zhagFAYIwB","Hughe J","https://www.rottentomatoes.com/profiles/jkWsdMFpbIBRFjxidPup9Cjzu00CaNFqkIqLuVjSLLCWbiMRsnqIQlSDDCA2uG6iJ0HLpcXXCl9h9ZtPJumahM2cnpFNLfBwh9zhagFAYIwB","Mar 30, 2024","Dune 2 was released in 2024 and is the sequel to the last movie of the same name. Based on the Frank Herbert series of books it stars Timothee Chalamet, Rebecca Ferguson, Stellan Skarsgard, Josh Brolin, Javier Bardem, Zendaya et al. The plot is somewhat complicated so let's just say it's the classic good vs evil, ruling empire vs the rebels, with a little Romeo and Juliet love story mixed in for fun. It's directed and co-written by Denis Villeneuve. The visuals are breathtaking, the acting is incredibly good, it features fantastic special effects with excellent fight scenes, and the script was also great. The only negative for me was the ending which was clearly just a set up for Part 3; I would have liked for the movie to end about fifteen minutes earlier but that's just me. Overall, Villeneuve has shown again why he's one of the best directors in Hollywood as this movie was epic. Best seen on the big screen so if possible hurry out and see it!"
"","Patrick","","Mar 30, 2024","Better than the first Dune and sets up Dune 3 nicely."
"","solomon","","Mar 30, 2024","It was good.  Get plenty of rest this is a 3 hour movie."
"https://www.rottentomatoes.com/profiles/2dniWzTZoSnzS9JTe6hgku1LuxxCbMi6ohvxhpoiAACnqiWYu8Ysart44CGvFbeHkjhM0hNNCyxFzZc9nFqgIbJTL4uO6tn8u9MTjzIdXH0J","Jose M","https://www.rottentomatoes.com/profiles/2dniWzTZoSnzS9JTe6hgku1LuxxCbMi6ohvxhpoiAACnqiWYu8Ysart44CGvFbeHkjhM0hNNCyxFzZc9nFqgIbJTL4uO6tn8u9MTjzIdXH0J","Mar 30, 2024","Once in a lifetime experience. Must watch it in a big screen. IMAX with laser recommended."
"https://www.rottentomatoes.com/profiles/kOZFdYI4yHZnSoeTbOiNmuQLFDDCNgslzCpktomsrrCZqiYAHrVFJ8HggCrKIdYC48hZrCPPCKOHvQTxOtdjSjxSm0cGgTYAhJ4cPxhWkI8y","Gertrude F","https://www.rottentomatoes.com/profiles/kOZFdYI4yHZnSoeTbOiNmuQLFDDCNgslzCpktomsrrCZqiYAHrVFJ8HggCrKIdYC48hZrCPPCKOHvQTxOtdjSjxSm0cGgTYAhJ4cPxhWkI8y","Mar 30, 2024","I watched the first and part two both today, which was quite overwhelming- Dune is intense. Visually, the film is genius with perfectly composed shots, special effects, and the colouring was epic. The use of sound was essential and the sound itself with the already epic soundtrack is not like anything I've ever heard (IMAX is LOUD. So skip it if your not good with seat-shaking level noise). The story gets more intense in part two, and requires full attention. All. The. Time. I have to say, having not read the book(s), some parts are confusing, and I lost track of what was going on at times. The casting was perfect, and I can't imagine anyone else playing any of the characters- especially Paul was perfectly cast. Every creative choice fits perfectly into the overall feel of the film- the world that it exists within, and the characters themselves. I feel as though I have witnessed something truly spectacular in cinema. Now I gotta read the books..."
"","Mark","","Mar 30, 2024","Superb!!! Denis Vs magnum opus! Wow."
"","Robert M","","Mar 30, 2024","Great action and characters but it did seem a little short as in it seemed like they had to compress too much in the time allowed and left some key elements of the book out."
"","Cayla L","","Mar 30, 2024","I loved the movie! I need can’t wait for it to come out on streaming services."
"https://www.rottentomatoes.com/profiles/wP1SkgtGZuvAuLYhMqsvqHmJtVVCbNhDNi9xIbAS66CQoiP2sPyIdKIBBCxLIQ6tMxfqAC99C1AFmafDPSMYSZku2mSkauqJHbKhP4Haquq0","Guy J","https://www.rottentomatoes.com/profiles/wP1SkgtGZuvAuLYhMqsvqHmJtVVCbNhDNi9xIbAS66CQoiP2sPyIdKIBBCxLIQ6tMxfqAC99C1AFmafDPSMYSZku2mSkauqJHbKhP4Haquq0","Mar 30, 2024","The second part of what looks likely to be a trilogy delivers precisely what was required. An epic in every sense. Breathtaking cinematography and very well directed. Austin Butler with a standout performance."
"https://www.rottentomatoes.com/profiles/XPdsnKCOoHReF1jceoiRNTAWHRRCbqc61uBwseQI11CPYiYxtOpHV8uooCJZubBt4KFzpIOOCAqSzWc0VTpLHbeiBPTq2FmAixZiOKIzqflZ","Kevin M","https://www.rottentomatoes.com/profiles/XPdsnKCOoHReF1jceoiRNTAWHRRCbqc61uBwseQI11CPYiYxtOpHV8uooCJZubBt4KFzpIOOCAqSzWc0VTpLHbeiBPTq2FmAixZiOKIzqflZ","Mar 30, 2024","One of the greatest Sci FI movies I've ever seen. The scale is epic, the acting and direction were flawless, the world was stunning, and the score blew me away. Best of all, Villanueve appears to have been as faithful as possible to the source material which is frustratingly rare these days. This movie was incredible!"
"","Joe A","","Mar 30, 2024","Awesome follow up! Hope there's a third one"
"","Scott R","","Mar 30, 2024","This was simply excellent. Movie fully delivered and was very well done. If you are fan of the Dune Series of books this one (and Part 1) bring to life those books."
"https://www.rottentomatoes.com/profiles/2xkIWPIZoSn0TDjhezugku1rHxxCbZs6XSLxTpAuAACnqi2Yh80Fart44CGvFbAfkysMvsNNCyocpDi91sk1IbQfLMtBzTPDugXTjBuOYt01","B P","https://www.rottentomatoes.com/profiles/2xkIWPIZoSn0TDjhezugku1rHxxCbZs6XSLxTpAuAACnqi2Yh80Fart44CGvFbAfkysMvsNNCyocpDi91sk1IbQfLMtBzTPDugXTjBuOYt01","Mar 30, 2024","Freaking masterpiece."
"","ginger grochowski","","Mar 30, 2024","Absolutely perfect!!! Love the cast and the cinematography! Timmy c deserves some praise for this!"
"https://www.rottentomatoes.com/profiles/qAkIOPup4hlzINacagC90SkbizzCZpC6zTpPCw0hmmCkniYWuZluRKTXXCAYFaLs6PSaeIPPCo6tGMtdyc4rU9kT6dcqnswOuOruVOuOGhwd","Christian P","https://www.rottentomatoes.com/profiles/qAkIOPup4hlzINacagC90SkbizzCZpC6zTpPCw0hmmCkniYWuZluRKTXXCAYFaLs6PSaeIPPCo6tGMtdyc4rU9kT6dcqnswOuOruVOuOGhwd","Mar 30, 2024","Best movie I've ever seen in my life"
